int, EMonsterSkillType, string, string, FP, FP, FP, EMonsterTargetType, int, EMonsterSkillParamType, FP, EMonsterSkillParamType, FP, EMonsterSkillParamType, FP, EMonsterSkillParamType, FP, string, string, bool, bool, string
Id, MonsterSkillType, SkillSpecificName, Description, InitialCooltime, Cooltime, Chance, TargetType, Target_Parameter, ParamterType_1, Paramter_1, ParamterType_2, Paramter_2, ParamterType_3, Paramter_3, ParamterType_4, Paramter_4, EffectName, SoundName, IsPassActionAnim, IsIgnoreStun, IconPath
503, "Active", "MonsterSkill_AttackCell", "monsterskill_attackcell_desc", "0.5", 12, 100, "BoardCell", 4, "Duration", 3, "Speed", 8, "Distance", 10, "", "", "", "", "FALSE", "FALSE"
504, "Active", "MonsterSkill_DebuffAttackSpeed", "monsterskill_debuffattackspeed_desc", "0.5", 12, 100, "BoardCell", 4, "Wave", 20, "Percentage", 70, "", "", "", "", "", "", "FALSE", "FALSE"
505, "Active", "MonsterSkill_DebuffSpRegen", "monsterskill_debuffspregen_desc", "0.5", 12, 100, "BoardCell", 5, "Wave", 20, "Percentage", 90, "", "", "", "", "", "", "FALSE", "FALSE"
506, "Active", "MonsterSkill_DebuffBlind", "monsterskill_debuffblind_desc", "0.5", 12, 100, "BoardCell", 4, "Timer", 240, "SuccessChance", 80, "", "", "", "", "", "", "FALSE", "FALSE"
507, "Active", "MonsterSkill_PolymorphCell", "monsterskill_polymorphcell_desc", "0.5", 15, 100, "BoardCell", 3, "Duration", 0, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
508, "Active", "MonsterSkill_HpRegen", "monsterskill_hpregen_desc", 1, 5, 100, "Me", 0, "Percentage", 3, "Interval", 1, "Count", 10, "", "", "", "", "FALSE", "FALSE"
509, "Passive", "MonsterSkill_Shield", "monsterskill_shield_desc", 0, 0, 100, "Me", 0, "Percentage", 1000, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
510, "Passive", "MonsterSkill_PhysicalResistance", "monsterskill_physicalresistance_desc", 0, 0, 100, "Me", 0, "Percentage", 80, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
511, "Passive", "MonsterSkill_MagicalResistance", "monsterskill_magicalresistance_desc", 0, 0, 100, "Me", 0, "Percentage", 80, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
512, "Active", "MonsterSkill_AttackCell_Magician", "monsterskill_attackcell_magician_desc", "0.5", 13, 100, "BoardCell", 4, "Duration", 3, "Speed", "0.8", "Distance", 10, "", "", "", "", "FALSE", "FALSE"
513, "Active", "MonsterSkill_HpRegen_Magician", "monsterskill_hpregen_magician_desc", 1, 10, 100, "Me", 0, "Percentage", 3, "Interval", 1, "Count", 5, "", "", "", "", "FALSE", "FALSE"
601, "Passive", "MonsterSkill_RangeDamageResistance", "monsterskill_rangedamageresistance_desc", 0, 0, 100, "Me", 0, "Distance", 3, "Percentage", 50, "", "", "", "", "", "", "FALSE", "FALSE"
602, "Active", "MonsterSkill_RangeStun", "monsterskill_rangeexplosion_desc", 1, 10, 100, "Me", 0, "Duration", 1, "Distance", "2.5", "Duration", 5, "", "", "", "", "TRUE", "FALSE"
603, "Passive", "MonsterSkill_Split", "monsterskill_split_desc", 0, 0, 100, "Me", 0, "Count", 2, "Count", 2, "Percentage", 50, "UnitId", 0, "", "", "FALSE", "FALSE"
604, "Passive", "MonsterSkill_Shield", "monsterskill_shield_desc", 0, 0, 100, "Me", 0, "Percentage", 1000, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
605, "Passive", "MonsterSkill_PhysicalResistance", "monsterskill_physicalresistance_desc", 0, 0, 100, "Me", 0, "Percentage", 80, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
606, "Passive", "MonsterSkill_MagicalResistance", "monsterskill_magicalresistance_desc", 0, 0, 100, "Me", 0, "Percentage", 80, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
607, "Active", "MonsterSkill_HpRegen", "monsterskill_hpregen_desc", 1, 5, 100, "Me", 0, "Percentage", 3, "Interval", 1, "Count", 10, "", "", "", "", "FALSE", "FALSE"
608, "Passive", "MonsterSkill_Split", "monsterskill_split_desc", 0, 0, 100, "Me", 0, "Count", 2, "Count", 2, "Percentage", 50, "UnitId", 30100301, "", "", "FALSE", "FALSE"
609, "Passive", "MonsterSkill_Split", "monsterskill_split_desc", 0, 0, 100, "Me", 0, "Count", 2, "Count", 2, "Percentage", 50, "UnitId", 30100302, "", "", "FALSE", "FALSE"
610, "Passive", "MonsterSkill_StunCondImmune", "", 0, 0, 100, "Me", 0, "Timer", 5, "Timer", 5, "", "", "", "", "", "", "FALSE", "FALSE"
611, "Passive", "MonsterSkill_StunCondImmune", "", 0, 0, 100, "Me", 0, "Timer", 5, "Timer", 3, "", "", "", "", "", "", "FALSE", "FALSE"
701, "Active", "MonsterSkill_SquareAttack_201002", "monsterskill_attackcell_desc", 850, 50, 100, "BoardCell", 0, "Duration", 5, "Speed", 8, "Distance", 10, "", "", "", "", "FALSE", "FALSE"
702, "Active", "MonsterSkill_AttackCell_201002", "monsterskill_attackcell_desc", 80, 50, 100, "BoardCell", 5, "Duration", 5, "Speed", 0, "Distance", 0, "", "", "", "", "FALSE", "FALSE"
703, "Active", "MonsterSkill_DebuffAttackSpeed", "monsterskill_debuffattackspeed_desc", 130, 60, 100, "BoardCell", 3, "Timer", 30, "Percentage", 50, "", "", "", "", "", "ingame_guild_boss_skill_3_shot", "FALSE", "FALSE"
704, "Active", "MonsterSkill_DebuffStopMove", "monsterskill_debuffstopmove_desc", 200, 60, 100, "BoardCell", 3, "Timer", 10, "", "", "", "", "", "", "", "ingame_guild_boss_skill_3_shot", "FALSE", "FALSE", "icon_debuffstopmove"
705, "Active", "MonsterSkill_CCImmune", "monsterskill_ccimmune_desc", 250, 80, 100, "AllMonster", 0, "Timer", 15, "Percentage", 100, "", "", "", "", "", "ingame_guild_boss_skill_3_shot", "FALSE", "FALSE"
706, "Active", "MonsterSkill_StunCell_201002", "monsterskill_attackcell_desc", 80, 50, 100, "BoardCell", 5, "Duration", 5, "Duration", 10, "", "", "", "", "", "", "FALSE", "FALSE"
707, "Active", "MonsterSkill_HpRegen", "monsterskill_hpregen_desc", 1, 15, 100, "Me", 0, "Percentage", 1, "Interval", 1, "Count", 5, "", "", "", "", "FALSE", "FALSE"
708, "Passive", "MonsterSkill_Split_SingleMode", "monsterskill_split_desc", 0, 0, 100, "Me", 0, "Count", 2, "Count", 2, "Percentage", 20, "UnitId", 701000201, "", "", "FALSE", "FALSE"
709, "Passive", "MonsterSkill_Split_SingleMode", "monsterskill_split_desc", 0, 0, 100, "Me", 0, "Count", 2, "Count", 2, "Percentage", 20, "UnitId", 701000202, "", "", "FALSE", "FALSE"
711, "Active", "MonsterSkill_SquareAttack_201002", "monsterskill_attackcell_desc", 850, 50, 100, "BoardCell", 0, "Duration", 5, "Speed", 8, "Distance", 10, "", "", "", "", "FALSE", "FALSE"
712, "Active", "MonsterSkill_AttackCell_201002", "monsterskill_attackcell_desc", 80, 50, 100, "BoardCell", 5, "Duration", 5, "Speed", 0, "Distance", 0, "", "", "", "", "FALSE", "FALSE"
713, "Active", "MonsterSkill_DebuffAttackSpeed", "monsterskill_debuffattackspeed_desc", 130, 60, 100, "BoardCell", 3, "Timer", 30, "Percentage", 50, "", "", "", "", "", "ingame_guild_boss_skill_3_shot", "FALSE", "FALSE"
714, "Active", "MonsterSkill_DebuffStopMove", "monsterskill_debuffstopmove_desc", 200, 60, 100, "BoardCell", 3, "Timer", 10, "", "", "", "", "", "", "", "ingame_guild_boss_skill_3_shot", "FALSE", "FALSE", "icon_debuffstopmove"
715, "Active", "MonsterSkill_CCImmune", "monsterskill_ccimmune_desc", 250, 80, 100, "AllMonster", 0, "Timer", 15, "Percentage", 100, "", "", "", "", "", "ingame_guild_boss_skill_3_shot", "FALSE", "FALSE"
716, "Active", "MonsterSkill_StunCell_201002", "monsterskill_attackcell_desc", 80, 50, 100, "BoardCell", 5, "Duration", 5, "Duration", 10, "", "", "", "", "", "", "FALSE", "FALSE"
717, "Active", "MonsterSkill_SquareAttack_201002", "monsterskill_attackcell_desc", 500, 300, 100, "BoardCell", 0, "Duration", 10, "Speed", 8, "Distance", 10, "", "", "", "", "FALSE", "FALSE"
718, "Active", "MonsterSkill_SquareAttack_201002", "monsterskill_attackcell_desc", 500, 300, 100, "BoardCell", 0, "Duration", 9, "Speed", 8, "Distance", 10, "", "", "", "", "FALSE", "FALSE"
719, "Active", "MonsterSkill_SquareAttack_201002", "monsterskill_attackcell_desc", 500, 300, 100, "BoardCell", 0, "Duration", 8, "Speed", 8, "Distance", 10, "", "", "", "", "FALSE", "FALSE"
720, "Active", "MonsterSkill_SquareAttack_201002", "monsterskill_attackcell_desc", 500, 300, 100, "BoardCell", 0, "Duration", 7, "Speed", 8, "Distance", 10, "", "", "", "", "FALSE", "FALSE"
721, "Active", "MonsterSkill_DebuffAttackSpeed", "monsterskill_debuffattackspeed_desc", 130, 60, 100, "BoardCell", 2, "Timer", 15, "Percentage", 50, "", "", "", "", "", "ingame_guild_boss_skill_3_shot", "FALSE", "FALSE"
722, "Active", "MonsterSkill_DebuffAttackSpeed", "monsterskill_debuffattackspeed_desc", 130, 60, 100, "BoardCell", 3, "Timer", 20, "Percentage", 50, "", "", "", "", "", "ingame_guild_boss_skill_3_shot", "FALSE", "FALSE"
723, "Active", "MonsterSkill_DebuffAttackSpeed", "monsterskill_debuffattackspeed_desc", 130, 60, 100, "BoardCell", 4, "Timer", 25, "Percentage", 50, "", "", "", "", "", "ingame_guild_boss_skill_3_shot", "FALSE", "FALSE"
724, "Active", "MonsterSkill_DebuffAttackSpeed", "monsterskill_debuffattackspeed_desc", 130, 60, 100, "BoardCell", 4, "Timer", 30, "Percentage", 50, "", "", "", "", "", "ingame_guild_boss_skill_3_shot", "FALSE", "FALSE"
725, "Active", "MonsterSkill_DebuffStopMove", "monsterskill_debuffstopmove_desc", 200, 75, 100, "BoardCell", 3, "Timer", 5, "", "", "", "", "", "", "", "ingame_guild_boss_skill_3_shot", "FALSE", "FALSE", "icon_debuffstopmove"
726, "Active", "MonsterSkill_DebuffStopMove", "monsterskill_debuffstopmove_desc", 200, 75, 100, "BoardCell", 3, "Timer", 6, "", "", "", "", "", "", "", "ingame_guild_boss_skill_3_shot", "FALSE", "FALSE", "icon_debuffstopmove"
727, "Active", "MonsterSkill_DebuffStopMove", "monsterskill_debuffstopmove_desc", 200, 75, 100, "BoardCell", 3, "Timer", 7, "", "", "", "", "", "", "", "ingame_guild_boss_skill_3_shot", "FALSE", "FALSE", "icon_debuffstopmove"
728, "Active", "MonsterSkill_DebuffStopMove", "monsterskill_debuffstopmove_desc", 200, 75, 100, "BoardCell", 3, "Timer", 8, "", "", "", "", "", "", "", "ingame_guild_boss_skill_3_shot", "FALSE", "FALSE", "icon_debuffstopmove"
729, "Active", "MonsterSkill_CCImmune", "monsterskill_ccimmune_desc", 250, 80, 100, "AllMonster", 0, "Timer", 5, "Percentage", 100, "", "", "", "", "", "ingame_guild_boss_skill_3_shot", "FALSE", "FALSE"
730, "Active", "MonsterSkill_CCImmune", "monsterskill_ccimmune_desc", 250, 80, 100, "AllMonster", 0, "Timer", 8, "Percentage", 100, "", "", "", "", "", "ingame_guild_boss_skill_3_shot", "FALSE", "FALSE"
731, "Active", "MonsterSkill_CCImmune", "monsterskill_ccimmune_desc", 250, 80, 100, "AllMonster", 0, "Timer", 11, "Percentage", 100, "", "", "", "", "", "ingame_guild_boss_skill_3_shot", "FALSE", "FALSE"
732, "Active", "MonsterSkill_CCImmune", "monsterskill_ccimmune_desc", 250, 80, 100, "AllMonster", 0, "Timer", 15, "Percentage", 100, "", "", "", "", "", "ingame_guild_boss_skill_3_shot", "FALSE", "FALSE"
733, "Active", "MonsterSkill_StunCell_201002", "monsterskill_attackcell_desc", 40, 50, 100, "BoardCell", 2, "Duration", 5, "Duration", 10, "", "", "", "", "", "", "FALSE", "FALSE"
734, "Active", "MonsterSkill_StunCell_201002", "monsterskill_attackcell_desc", 40, 50, 100, "BoardCell", 3, "Duration", 5, "Duration", 10, "", "", "", "", "", "", "FALSE", "FALSE"
735, "Active", "MonsterSkill_StunCell_201002", "monsterskill_attackcell_desc", 40, 50, 100, "BoardCell", 4, "Duration", 5, "Duration", 10, "", "", "", "", "", "", "FALSE", "FALSE"
736, "Active", "MonsterSkill_StunCell_201002", "monsterskill_attackcell_desc", 40, 50, 100, "BoardCell", 5, "Duration", 5, "Duration", 10, "", "", "", "", "", "", "FALSE", "FALSE"
737, "Active", "MonsterSkill_AttackCell_201002", "monsterskill_attackcell_desc", 80, 50, 100, "BoardCell", 5, "Duration", 5, "Speed", 0, "Distance", 0, "", "", "", "", "FALSE", "FALSE"
251001, "Active", "MonsterSkill_Teleport_Basic", "monsterskill_teleport_desc", 5, 10, 100, "Me", 0, "", "", "", "", "", "", "", "", "", "", "FALSE", "TRUE"
251002, "Active", "MonsterSkill_Totem_FixedHp", "monsterskill_totem_desc", 10, 90, 100, "Me", 0, "Hp", 50000000, "Multiply", 100, "Percentage", 10, "", "", "", "ingame_boss_nahatu_skill_appear", "FALSE", "TRUE"
251003, "Active", "MonsterSkill_Clone_FixedHp", "monsterskill_totem_desc", 10, 90, 100, "Me", 0, "Hp", 100000000, "Multiply", 100, "Count", 2, "", "", "", "ingame_boss_nahatu_skill_appear", "FALSE", "TRUE"
251004, "Passive", "MonsterSkill_StunCondImmune", "", 0, 10, 100, "Me", 0, "Timer", 5, "Timer", 3, "", "", "", "", "", "", "FALSE", "TRUE"
3049901, "Manual", "MonsterSkill_StunCell_Indicator_304099", 1, 0, 0, 100, "BoardCell", 3, "Duration", 5, "Duration", 15, "", "", "", "", "", "", "FALSE", "FALSE"
3049902, "Manual", "MonsterSkill_PolymorphCell_304099", 1, 0, 0, 100, "BoardCell", 2, "Duration", 0, "", "", "", "", "", "", "", "", "FALSE", "FALSE"
